,Techie,Tenure,MonthlyCharge,Male,One_year,Two_year
6447,0,49.95803,172.4579,1.0,0.0,0.0
8089,0,68.22138,152.5022,0.0,0.0,0.0
8882,1,55.42799,149.9598,0.0,0.0,0.0
1033,0,24.71916223,179.965581,0.0,0.0,1.0
3683,1,20.34377,120.0035,1.0,0.0,1.0
4873,0,17.8565,162.447,1.0,1.0,0.0
749,0,22.39935475,169.937833,0.0,0.0,0.0
4695,0,16.64412,124.9643,0.0,0.0,0.0
3647,0,20.87125,177.6508,1.0,0.0,0.0
9972,0,60.00232,144.9889,0.0,0.0,1.0
4649,0,7.965702,190.1737,0.0,0.0,1.0
2751,0,8.27839,169.9447,0.0,0.0,0.0
5822,0,60.04073,159.9512,0.0,0.0,0.0
1932,1,10.1127187,182.467607,1.0,0.0,0.0
8033,0,54.06378,235.1884,0.0,0.0,1.0
3392,1,3.239188,159.9942,0.0,0.0,0.0
3044,1,8.794478,117.4858,1.0,0.0,0.0
7665,0,63.13521,197.6288,0.0,0.0,1.0
7187,1,62.27403,202.6362,0.0,0.0,1.0
3511,0,6.896176,182.4653,0.0,0.0,0.0
2726,0,10.22422,255.1336,1.0,0.0,0.0
4534,0,15.4522,112.4551,0.0,0.0,1.0
1386,0,10.08691319,124.964303,0.0,0.0,0.0
8759,0,69.22651,142.4713,0.0,0.0,0.0
6664,0,56.61898,159.965,0.0,0.0,1.0
5000,1,41.88907,169.9741,0.0,0.0,0.0
7726,1,67.50861,262.6106,1.0,0.0,0.0
2450,1,1.805094,92.5018,0.0,1.0,0.0
2900,0,11.26136,152.4798,0.0,0.0,0.0
9106,0,67.97714,117.4686,1.0,0.0,0.0
9814,0,56.68677,162.4818,0.0,0.0,0.0
7248,0,53.9154,139.9512,0.0,1.0,0.0
9625,0,66.38094,245.1457,1.0,0.0,0.0
6433,0,58.7517,182.49,1.0,0.0,0.0
3249,1,11.63547,187.6094,1.0,0.0,0.0
9821,0,56.4945,207.6094,0.0,0.0,0.0
7111,0,47.87116,140.0013,1.0,1.0,0.0
1372,0,2.62860278,104.992311,1.0,0.0,0.0
6568,0,55.72148,204.961,1.0,0.0,0.0
2901,0,9.448434,252.6378,0.0,0.0,0.0
3930,0,6.247141,197.4945,0.0,1.0,0.0
6707,0,57.51601,245.1283,1.0,0.0,0.0
3,1,17.08722662,119.95684,1.0,0.0,1.0
4861,1,10.18273,137.4392,1.0,1.0,0.0
8129,0,71.88568,149.9621,0.0,0.0,0.0
2080,0,4.969544,194.9663,1.0,1.0,0.0
2569,0,3.765838,137.4686,0.0,0.0,0.0
9213,0,51.8548,105.011,0.0,1.0,0.0
871,0,12.84560044,92.488023,1.0,0.0,0.0
8035,0,67.44709,194.9525,0.0,0.0,1.0
4061,0,20.25956,194.9581,0.0,0.0,0.0
3131,0,2.123318,172.4555,0.0,0.0,0.0
712,0,3.976305626,149.959755,1.0,1.0,0.0
2310,0,12.77209,242.6573,0.0,0.0,0.0
4245,0,17.13675,169.9447,1.0,0.0,1.0
1898,0,34.80793399,152.457857,0.0,0.0,0.0
2297,0,8.079294,245.132,1.0,0.0,1.0
1319,0,7.771315315,187.484705,1.0,0.0,0.0
6903,1,70.60477,107.4958,0.0,0.0,1.0
8211,0,60.78096,210.127,0.0,0.0,1.0
9429,0,67.99131,217.484,0.0,0.0,1.0
1229,0,12.74748675,159.979358,0.0,0.0,0.0
9095,0,53.24081,142.4713,0.0,1.0,0.0
8106,0,67.69161,194.9882,1.0,0.0,1.0
7574,0,53.5035,210.1051,1.0,0.0,0.0
8479,0,71.99132,222.6326,0.0,0.0,0.0
3735,0,22.7117,182.4762,1.0,0.0,1.0
9870,1,54.02641,114.9728,1.0,0.0,1.0
9001,0,69.91998,242.6326,0.0,0.0,0.0
7508,0,71.20362,117.5152,0.0,0.0,0.0
1590,1,8.344516765,112.455141,0.0,1.0,0.0
183,0,13.01107597,240.114868,1.0,0.0,0.0
508,0,1.534192133,182.490006,1.0,0.0,0.0
728,0,11.70347852,139.934918,1.0,0.0,0.0
7158,0,68.93442,162.4676,0.0,0.0,0.0
2930,1,5.656086,152.5022,0.0,0.0,0.0
4868,0,2.237136,142.5007,0.0,1.0,0.0
2836,0,7.606099,152.4884,1.0,0.0,1.0
1781,1,9.46447702,144.960655,0.0,1.0,0.0
3070,0,7.220079,147.4783,0.0,0.0,0.0
8712,0,66.00509,222.6143,0.0,1.0,0.0
295,0,8.134438503,160.00128,0.0,0.0,0.0
5434,0,60.18407,149.9707,0.0,1.0,0.0
6398,0,47.17599,127.4421,0.0,0.0,0.0
5401,1,65.24071,114.9838,0.0,0.0,1.0
608,0,2.566196093,240.114868,1.0,0.0,0.0
5336,0,58.7019,149.9447,0.0,0.0,1.0
9233,0,58.94313,182.447,0.0,1.0,0.0
2864,0,6.067975,192.4885,0.0,0.0,0.0
8088,0,47.94936,179.9794,0.0,0.0,0.0
4327,1,5.682535,207.4974,0.0,0.0,1.0
1222,0,6.862244054,255.155493,1.0,1.0,0.0
5847,1,47.83008,255.1372,1.0,0.0,0.0
8246,1,70.14712,182.4676,0.0,0.0,0.0
5231,1,60.16962,139.9816,1.0,0.0,0.0
5418,0,65.04247,187.6422,0.0,0.0,0.0
6185,0,62.54758,220.1185,0.0,1.0,0.0
369,0,12.3492819,154.961766,1.0,0.0,0.0
1693,0,7.387393996,140.00128,0.0,0.0,1.0
9132,1,68.09161,252.624,0.0,0.0,1.0
7784,0,36.88048,182.4538,1.0,0.0,1.0
3339,0,7.891654,182.447,0.0,0.0,0.0
9115,0,57.2702,137.4686,0.0,1.0,0.0
9943,0,71.4959,235.1372,1.0,0.0,1.0
3018,0,21.73641,182.4653,0.0,0.0,1.0
2850,0,4.459993,222.6654,0.0,0.0,0.0
4467,0,2.426747,222.6326,1.0,0.0,0.0
4116,0,11.73089,139.9349,0.0,0.0,0.0
6527,0,70.54775,140.0342,1.0,1.0,0.0
653,0,28.38835566,162.465269,1.0,0.0,0.0
7112,0,71.83307,140.0342,1.0,0.0,0.0
2590,0,12.173,149.9447,1.0,0.0,0.0
2357,1,2.225465,144.9607,1.0,0.0,1.0
3753,0,7.646165,114.9658,1.0,0.0,0.0
6596,0,57.62771,129.9483,0.0,0.0,0.0
6269,0,63.73429,232.6378,1.0,0.0,0.0
6979,1,66.88716,184.9647,1.0,1.0,0.0
5798,0,47.91787,119.9568,0.0,0.0,1.0
7222,0,69.14226,235.1591,0.0,0.0,0.0
2964,0,4.899911,169.9378,0.0,1.0,0.0
629,1,3.838043219,149.984492,0.0,1.0,0.0
3191,1,9.343412,210.1051,0.0,0.0,1.0
6866,0,65.55327,152.4798,1.0,1.0,0.0
141,0,2.887429547,192.440432,0.0,0.0,0.0
6167,0,68.87727,184.9785,0.0,0.0,1.0
7982,0,60.12954,119.9568,1.0,0.0,1.0
5077,0,59.61465,242.6106,0.0,0.0,0.0
417,0,18.61278731,147.478341,0.0,0.0,1.0
6818,0,61.9089,235.1591,1.0,0.0,0.0
3108,0,9.27204,187.6094,0.0,0.0,0.0
3332,1,8.442986,182.4433,0.0,0.0,1.0
3027,0,18.47081,132.466,0.0,0.0,0.0
8240,1,50.14744,192.4567,1.0,1.0,0.0
4818,0,25.76718,167.4847,1.0,0.0,0.0
3940,0,7.233075,252.624,0.0,0.0,0.0
2416,0,5.706255,127.4887,1.0,0.0,0.0
3164,1,15.12639,197.4725,1.0,0.0,0.0
9531,0,52.38371,214.9663,0.0,0.0,0.0
4176,0,9.102322,169.9741,0.0,0.0,0.0
9461,0,51.83082,245.175,0.0,0.0,0.0
780,0,15.37107894,139.983006,1.0,0.0,1.0
9280,1,66.72288,147.4421,1.0,1.0,0.0
7781,0,71.26299,182.4433,0.0,1.0,0.0
9090,0,62.45443,177.4945,1.0,0.0,0.0
2257,1,1.4946,255.1555,1.0,0.0,0.0
4443,0,12.45303,137.4684,1.0,0.0,1.0
29,0,5.425864884,257.651257,1.0,0.0,1.0
9383,0,36.76838,117.472,0.0,1.0,0.0
9027,0,69.39129,114.9658,0.0,1.0,0.0
8193,0,55.72308,107.482,1.0,1.0,0.0
7845,0,71.13061,137.5165,0.0,0.0,0.0
527,0,2.084396413,235.137219,1.0,0.0,1.0
1941,0,9.660168743,152.462354,0.0,0.0,1.0
8305,0,69.22914,252.624,0.0,1.0,0.0
7939,0,64.91404,107.4958,0.0,0.0,0.0
395,0,8.951793883,104.964303,1.0,0.0,0.0
1506,0,23.42878979,79.978861,1.0,1.0,0.0
4119,0,6.580765,149.9447,0.0,1.0,0.0
4042,1,12.98383,184.967,1.0,0.0,0.0
4096,0,11.36049,172.4742,1.0,0.0,0.0
2004,0,7.976237,242.6326,0.0,0.0,0.0
9017,0,67.84553,115.0021,0.0,0.0,0.0
9748,0,70.35289,182.4833,0.0,0.0,1.0
9369,0,51.87217,139.9861,0.0,0.0,1.0
4806,0,19.48387,194.9699,1.0,0.0,0.0
2742,0,8.527084,252.6378,1.0,0.0,1.0
9071,0,59.9737,107.4958,1.0,0.0,1.0
9293,0,65.12042,220.1323,0.0,0.0,1.0
6376,0,63.43732,195.0062,1.0,0.0,1.0
4966,1,19.34604,184.961,1.0,0.0,0.0
8391,0,69.38376,152.4555,1.0,0.0,0.0
1003,0,16.4659765,242.657291,1.0,0.0,0.0
366,1,7.663625954,112.484375,1.0,0.0,0.0
2538,0,15.02441,104.9629,0.0,1.0,0.0
1813,0,12.70583343,220.161527,1.0,1.0,0.0
7354,0,45.91201,232.6707,1.0,0.0,0.0
4189,0,5.648594,174.9581,1.0,0.0,1.0
6520,0,42.83737,137.4392,0.0,1.0,0.0
4466,0,9.894265,214.9525,0.0,1.0,0.0
150,0,5.562130367,174.974431,0.0,1.0,0.0
7555,0,63.37746,127.4586,0.0,0.0,0.0
5868,0,64.11549,152.4441,0.0,0.0,0.0
564,0,1.375013189,134.950905,1.0,0.0,0.0
1076,1,10.03360917,147.503078,0.0,0.0,0.0
4553,0,3.071976,102.4746,0.0,0.0,0.0
5026,0,45.4868,159.965,0.0,1.0,0.0
6400,0,49.30109,114.9509,1.0,0.0,1.0
4520,0,3.77596,182.4676,1.0,0.0,0.0
4079,0,3.80496,207.6094,1.0,0.0,0.0
3171,0,9.705314,140.0342,1.0,0.0,0.0
3371,0,11.32725,139.9792,1.0,0.0,1.0
1907,1,1.512791057,127.458638,0.0,0.0,0.0
3728,0,4.078283,112.4551,1.0,0.0,1.0
7149,0,68.28597,160.0122,1.0,0.0,1.0
9518,1,67.10378,182.49,1.0,0.0,0.0
1449,0,3.330819942,137.439154,0.0,0.0,0.0
9830,1,66.39293,132.4798,0.0,0.0,1.0
1662,0,2.552193205,127.473844,0.0,0.0,0.0
9062,0,66.15184,177.6508,1.0,0.0,1.0
3401,0,7.831837,127.4586,0.0,0.0,1.0
5035,0,71.106,167.4564,0.0,0.0,1.0
3344,1,3.707186,104.9643,1.0,0.0,1.0
9575,1,67.29135,172.4404,0.0,1.0,0.0
265,0,23.79323993,275.133571,0.0,1.0,0.0
9467,0,67.41948,164.9785,0.0,0.0,1.0
4935,0,15.19674,160.0013,1.0,0.0,1.0
2583,0,12.91538,217.4702,1.0,0.0,0.0
4683,0,2.292165,79.97886,1.0,0.0,1.0
8115,0,57.16367,265.1283,0.0,0.0,0.0
2213,0,2.707119,187.5139,1.0,0.0,1.0
4549,0,5.628186,182.447,0.0,0.0,0.0
5112,0,47.96609,184.9634,1.0,0.0,1.0
2478,0,20.13722,217.484,0.0,0.0,0.0
199,0,2.905283283,102.474625,0.0,0.0,0.0
2797,0,9.887746,139.9678,0.0,1.0,0.0
8595,0,65.12634,187.656,0.0,0.0,1.0
8489,0,59.60557,127.4421,1.0,1.0,0.0
5966,0,56.51994,182.4433,0.0,1.0,0.0
4184,0,6.311363,169.9378,0.0,0.0,1.0
1687,0,7.367492072,227.475448,0.0,1.0,0.0
8237,0,44.72241,175.0062,0.0,0.0,0.0
1080,1,19.58895462,139.983006,0.0,0.0,0.0
8034,0,58.08347,232.624,0.0,0.0,0.0
1082,0,2.871446409,105.010962,0.0,1.0,0.0
2049,0,13.37596,230.1051,0.0,0.0,0.0
634,0,3.769989038,242.632554,1.0,0.0,0.0
3546,0,5.14486,139.9568,1.0,0.0,0.0
7361,0,63.42517,117.4835,1.0,0.0,0.0
1410,1,2.988653862,152.495236,0.0,0.0,0.0
3041,1,3.518534,210.127,1.0,0.0,0.0
7769,1,62.03084,245.1457,1.0,0.0,1.0
8276,0,39.27289,179.9476,0.0,1.0,0.0
8125,0,68.51142,204.961,0.0,0.0,0.0
2285,0,3.935134,255.1372,0.0,1.0,0.0
1504,0,16.24273454,160.00128,1.0,0.0,1.0
7911,0,47.24188,242.6143,0.0,1.0,0.0
836,0,15.74763468,142.452604,0.0,0.0,0.0
7894,1,52.21545,147.4893,0.0,0.0,0.0
3453,0,3.924177,127.4586,1.0,0.0,0.0
1925,0,3.835182255,172.47417,0.0,1.0,0.0
9932,0,55.74644,255.1336,0.0,0.0,0.0
6775,0,66.3883,172.4624,0.0,0.0,0.0
8917,0,42.07751,124.9781,1.0,0.0,1.0
1557,0,10.12123118,162.482694,1.0,0.0,0.0
3967,1,4.198245,235.1591,1.0,0.0,0.0
2454,0,2.930277,242.6143,0.0,0.0,0.0
5403,0,56.716,159.9656,0.0,0.0,0.0
7459,0,62.52627,174.9882,0.0,0.0,0.0
7605,0,66.55543,187.6422,0.0,0.0,1.0
5584,0,52.98033,215.1591,0.0,1.0,0.0
3518,0,8.346499,152.4579,0.0,0.0,0.0
9310,0,66.75755,117.4858,0.0,1.0,0.0
890,0,6.471903209,137.439154,0.0,0.0,1.0
5023,1,56.63931,130.0064,0.0,1.0,0.0
8473,1,53.39442,220.1615,1.0,1.0,0.0
6766,0,69.74945,184.9853,0.0,1.0,0.0
6999,0,67.44839,149.9913,1.0,0.0,1.0
2242,1,1.366478,210.127,1.0,0.0,0.0
4454,0,6.203352,175.0211,1.0,0.0,0.0
9041,0,68.75872,112.4551,0.0,0.0,0.0
7867,0,59.27052,245.1283,0.0,0.0,0.0
4945,0,8.596064,127.482,1.0,0.0,0.0
9279,1,58.69465,117.472,1.0,0.0,0.0
530,0,2.447649309,149.97755,1.0,0.0,1.0
1922,0,12.52485764,232.637807,1.0,0.0,1.0
418,0,4.924623699,207.49737,1.0,1.0,0.0
8484,1,60.26349,172.4555,1.0,1.0,0.0
9789,0,51.63569,152.4441,0.0,0.0,0.0
9548,0,47.9937,172.4441,1.0,0.0,1.0
3706,0,5.88788,162.4827,0.0,0.0,0.0
5945,0,58.66502,114.9838,0.0,0.0,0.0
4898,0,4.795038,127.4601,1.0,1.0,0.0
8205,0,64.44587,184.967,0.0,0.0,0.0
7037,0,43.15974,149.9707,1.0,0.0,1.0
3680,0,13.59261,210.1518,1.0,1.0,0.0
8098,0,65.2185,129.9483,0.0,0.0,0.0
1329,0,9.339307484,144.960655,1.0,0.0,1.0
4885,0,8.423652,144.9607,0.0,1.0,0.0
2782,0,6.30655,139.983,1.0,0.0,0.0
6087,1,60.20473,152.4441,0.0,0.0,1.0
6451,0,70.71967,172.4404,0.0,0.0,0.0
3783,0,10.13181,207.4754,1.0,0.0,1.0
7851,0,64.62103,227.4754,0.0,0.0,0.0
1586,0,2.593102097,124.993537,0.0,0.0,0.0
7433,1,47.57047,190.1737,1.0,0.0,0.0
6198,0,63.08784,152.4952,1.0,0.0,0.0
5052,0,65.15989,172.4742,1.0,0.0,1.0
8970,0,43.52477,115.0021,1.0,0.0,0.0
292,0,9.640061615,197.470195,0.0,0.0,1.0
8699,0,37.10779,134.9509,1.0,0.0,0.0
8330,0,55.83128,207.6386,0.0,1.0,0.0
9887,0,60.9855,117.5152,0.0,0.0,1.0
8895,0,67.15929,245.1283,0.0,1.0,0.0
4931,1,6.422331,277.6375,0.0,0.0,0.0
531,0,10.81997919,172.456745,1.0,0.0,0.0
8678,0,43.49892,164.9715,1.0,0.0,1.0
2878,0,6.6307,169.9447,1.0,0.0,0.0
5878,0,64.63019,192.4404,0.0,0.0,0.0
822,0,14.37727698,172.487091,1.0,0.0,0.0
4129,0,2.847771,172.4404,1.0,0.0,0.0
2818,1,14.06379,137.4872,1.0,1.0,0.0
4235,0,13.33556,179.9476,1.0,1.0,0.0
226,0,6.035737465,179.947583,1.0,0.0,0.0
5040,0,70.47897,149.9621,0.0,1.0,0.0
9774,0,46.04312,162.4689,1.0,0.0,0.0
6384,0,52.68582,210.1518,0.0,0.0,0.0
7494,0,66.52217,174.9755,1.0,0.0,0.0
4569,0,6.186874,194.9525,0.0,0.0,0.0
2442,0,2.420905,222.6281,1.0,0.0,0.0
7955,0,70.33868,255.1336,0.0,0.0,0.0
7801,1,63.94696,207.6386,0.0,0.0,1.0
9445,0,70.63095,192.4705,1.0,0.0,1.0
5654,0,50.58158,127.4887,0.0,0.0,1.0
1058,0,5.837241927,79.978861,1.0,1.0,0.0
7467,0,50.80222,152.4579,1.0,0.0,1.0
6540,0,36.7649,240.1149,0.0,0.0,0.0
7786,0,68.36284,104.9629,0.0,0.0,1.0
6136,0,47.34761,257.6549,0.0,0.0,1.0
1128,0,6.19002424,159.987503,1.0,0.0,0.0
8786,0,51.2129,104.9629,1.0,0.0,0.0
5572,0,64.48138,232.624,1.0,0.0,0.0
1364,1,2.876901531,275.119794,1.0,1.0,0.0
3586,0,5.72421,175.0062,0.0,0.0,0.0
2268,0,16.30451,245.1283,1.0,0.0,1.0
5935,0,54.77909,200.1185,0.0,1.0,0.0
1428,0,11.44470291,137.483594,1.0,0.0,0.0
4463,0,6.403708,225.1457,1.0,0.0,0.0
6155,0,57.1124,112.4551,1.0,0.0,1.0
3621,0,9.534696,137.4686,0.0,1.0,0.0
1613,0,21.20445421,212.622804,1.0,0.0,0.0
5075,0,64.38126,149.9741,1.0,0.0,1.0
821,0,24.19132114,242.61428,0.0,0.0,0.0
8104,0,59.9106,159.9476,1.0,0.0,1.0
3124,1,8.161424,132.466,1.0,0.0,0.0
6052,0,66.03293,129.9926,0.0,0.0,0.0
9773,0,60.45224,172.4404,0.0,1.0,0.0
5439,0,52.79234,129.9915,1.0,0.0,1.0
2616,0,29.95876,255.1417,0.0,0.0,0.0
7482,1,65.02015,222.6609,0.0,0.0,1.0
494,0,12.75071284,182.467607,0.0,1.0,0.0
1336,0,8.571860106,104.97808,0.0,0.0,0.0
2071,1,5.26792,124.9781,1.0,0.0,1.0
9312,0,66.48285,144.9607,1.0,0.0,0.0
344,0,2.656915117,114.983787,0.0,0.0,0.0
6297,0,55.76858,187.6422,0.0,0.0,0.0
1221,0,15.82334026,190.12704,0.0,0.0,1.0
8335,0,47.86746,242.6326,0.0,0.0,1.0
2825,0,5.389466,142.4526,0.0,0.0,1.0
3661,0,14.70737,164.9715,0.0,0.0,0.0
3636,1,1.110729,210.1518,0.0,0.0,0.0
1362,0,20.96092159,142.452604,1.0,0.0,0.0
98,0,20.31163945,162.500692,1.0,0.0,0.0
745,0,9.539962975,159.947583,1.0,0.0,0.0
1501,0,18.02281027,169.992756,0.0,0.0,0.0
5756,0,47.43916,129.9483,0.0,0.0,0.0
8086,1,65.68687,169.9741,0.0,1.0,0.0
943,0,1.550579619,177.65076,1.0,0.0,0.0
4441,0,1.081032,230.1344,1.0,1.0,0.0
9664,0,65.85945,179.9476,0.0,0.0,0.0
6812,0,64.88617,174.9699,1.0,0.0,0.0
2333,0,1.589535,149.9928,0.0,1.0,0.0
3668,0,2.912281,137.4686,0.0,0.0,0.0
4321,1,5.126165,127.4887,0.0,0.0,0.0
6329,1,68.03514,137.4698,0.0,1.0,0.0
3989,0,13.21976,207.4811,0.0,0.0,1.0
8909,0,43.5663,142.4713,0.0,0.0,0.0
6671,0,46.22292,212.6695,0.0,0.0,0.0
6438,1,61.67482,139.9512,1.0,0.0,0.0
8228,0,71.70793,137.4872,0.0,1.0,0.0
7647,1,41.74273,157.4836,0.0,0.0,0.0
9796,0,56.40122,147.4738,0.0,0.0,0.0
4839,0,9.386672,220.1323,1.0,1.0,0.0
8218,0,56.07932,152.4579,1.0,0.0,1.0
3500,0,19.56364,127.4738,1.0,0.0,0.0
3470,0,3.152098,162.4526,1.0,0.0,0.0
6390,0,67.89706,222.6143,1.0,0.0,1.0
4932,0,8.91671,179.9794,1.0,1.0,0.0
4990,1,15.59169,162.4937,0.0,0.0,0.0
6265,0,56.64842,147.4564,1.0,0.0,0.0
6850,0,61.18991,182.4676,1.0,0.0,0.0
2064,0,8.333131,172.4624,1.0,0.0,0.0
8258,0,58.15583,245.1283,0.0,0.0,1.0
9052,1,45.82729,137.5165,0.0,0.0,0.0
1975,0,12.57273206,204.979684,0.0,0.0,0.0
6503,0,54.68209,127.4421,1.0,1.0,0.0
3010,0,6.548905,149.9845,0.0,0.0,0.0
9803,0,63.4564,152.4579,1.0,0.0,0.0
3243,0,1.201284,147.4738,1.0,1.0,0.0
117,0,12.58298231,275.133571,0.0,0.0,1.0
5741,0,64.47076,159.9476,1.0,1.0,0.0
9459,0,58.87612,160.0013,0.0,0.0,0.0
1631,0,8.284579203,184.971516,1.0,0.0,0.0
73,0,9.190009376,255.137219,1.0,0.0,0.0
7491,1,58.21476,184.9634,1.0,0.0,1.0
2628,0,9.38517,255.1555,0.0,0.0,1.0
4820,0,29.71753,194.9768,0.0,0.0,0.0
7108,0,71.52177,202.4433,1.0,0.0,1.0
8583,0,64.34133,104.9923,1.0,0.0,1.0
501,1,2.81822785,194.969934,1.0,0.0,0.0
7447,0,62.07668,94.97283,0.0,0.0,0.0
2070,1,5.430488,207.6386,0.0,0.0,0.0
3159,1,3.769755,219.9902,1.0,1.0,0.0
6387,0,64.47686,152.4742,0.0,0.0,1.0
4150,0,10.36378,127.4783,0.0,0.0,0.0
1383,0,5.812856338,159.964152,0.0,1.0,0.0
7007,0,59.18664,177.6508,0.0,0.0,0.0
3924,1,4.066843,154.9755,0.0,0.0,0.0
4832,0,9.389007,179.9656,0.0,1.0,0.0
6507,0,51.43223,290.1604,0.0,1.0,0.0
9287,0,58.83899,187.6094,1.0,0.0,1.0
9392,0,50.67652,235.1372,1.0,0.0,1.0
5027,0,55.87684,139.9792,1.0,0.0,0.0
8003,0,63.25715,209.9931,1.0,1.0,0.0
4542,0,3.11391,225.1457,1.0,0.0,1.0
671,0,7.279044337,159.994242,0.0,0.0,0.0
1337,0,7.195810535,220.114868,0.0,0.0,1.0
1529,0,17.0219219,240.114868,1.0,1.0,0.0
140,0,4.13273503,169.992756,0.0,0.0,1.0
874,0,14.89720747,225.145743,1.0,0.0,1.0
8477,0,67.60425,117.4858,0.0,0.0,0.0
986,0,2.506101194,255.155493,1.0,1.0,0.0
4419,0,3.318059,152.4884,1.0,0.0,0.0
8702,0,48.14443,139.9512,0.0,0.0,0.0
9769,0,65.03729,275.1198,1.0,0.0,0.0
5108,0,53.07379,152.4579,0.0,1.0,0.0
6505,0,67.43143,159.9349,0.0,0.0,1.0
3226,0,2.339183,245.1612,1.0,1.0,0.0
5869,0,65.31603,172.4441,1.0,0.0,0.0
4989,0,6.984409,197.6288,0.0,0.0,0.0
902,0,15.806584,104.962874,0.0,0.0,1.0
1542,0,11.71308191,160.00128,1.0,0.0,1.0
8441,0,66.74044,112.4844,0.0,1.0,0.0
3301,0,5.705684,142.4713,0.0,0.0,1.0
6332,1,69.27984,159.9512,0.0,0.0,1.0
8233,0,51.22665,129.9598,0.0,0.0,0.0
7465,0,67.3458,162.4676,0.0,0.0,1.0
5484,0,43.77028,275.1336,1.0,0.0,1.0
1567,1,3.943033602,187.656013,1.0,0.0,0.0
1086,1,8.92504512,202.682861,0.0,0.0,0.0
4196,1,16.19111,240.1149,1.0,0.0,1.0
4432,0,2.176948,130.0064,0.0,0.0,0.0
462,1,13.99579075,240.114868,1.0,1.0,0.0
4937,0,12.27603,114.9838,1.0,0.0,0.0
9005,0,67.11209,127.4738,0.0,0.0,0.0
8243,1,69.13685,287.6427,0.0,0.0,0.0
3054,0,3.678847,79.97886,0.0,0.0,1.0
4291,1,6.602711,200.1185,1.0,0.0,1.0
2668,0,16.4299,179.9794,1.0,0.0,0.0
1477,0,1.350108155,127.506726,1.0,1.0,0.0
227,0,9.004964377,127.473844,0.0,0.0,0.0
4615,0,12.04581,240.1149,1.0,0.0,0.0
2539,1,2.440244,179.9656,1.0,1.0,0.0
6195,0,56.97688,192.4705,1.0,1.0,0.0
7565,0,54.41265,235.1591,1.0,0.0,1.0
3996,0,26.06474,172.4705,0.0,0.0,0.0
8787,0,52.17851,242.6106,0.0,0.0,0.0
9010,0,62.42321,169.9378,0.0,0.0,0.0
7114,0,70.41132,240.1149,0.0,0.0,0.0
6863,0,64.89046,149.9447,0.0,0.0,0.0
2321,0,7.458099,172.4871,1.0,1.0,0.0
893,0,3.317348927,154.975543,1.0,1.0,0.0
5810,0,59.6057,182.447,0.0,0.0,0.0
8779,1,58.96403,172.4567,0.0,0.0,0.0
2940,0,15.23335,192.4705,0.0,0.0,1.0
445,0,10.8600084,164.978458,1.0,0.0,0.0
8838,0,51.67488,242.6573,1.0,0.0,0.0
9252,0,61.10374,220.1149,0.0,0.0,0.0
3142,0,12.03278,169.9741,0.0,0.0,1.0
342,1,9.475983046,169.937833,0.0,1.0,0.0
4082,0,1.690026,162.4608,1.0,0.0,0.0
7993,1,71.805,172.4885,1.0,0.0,0.0
8032,0,58.17852,255.1336,1.0,0.0,0.0
6223,0,57.87341,220.1149,1.0,0.0,1.0
9798,0,65.0829,174.9755,1.0,0.0,1.0
5241,1,48.92152,172.4579,0.0,1.0,0.0
7953,1,55.78075,79.97886,1.0,0.0,1.0
3539,0,9.543016,167.4564,1.0,1.0,0.0
5076,0,56.35343,139.9568,0.0,0.0,0.0
4545,0,6.506483,149.9778,0.0,1.0,0.0
743,0,1.322671871,95.019486,0.0,0.0,0.0
1323,0,12.61694943,112.455141,0.0,0.0,1.0
70,0,23.92132231,212.655686,0.0,1.0,0.0
7312,0,68.57417,190.127,0.0,0.0,1.0
565,0,1.387575524,127.442069,1.0,1.0,0.0
7370,0,62.76856,159.9805,0.0,0.0,1.0
5611,0,49.7446,152.4742,1.0,0.0,1.0
8411,0,60.16674,220.1185,1.0,0.0,1.0
9997,0,47.41689,169.9741,0.0,0.0,0.0
3776,0,12.50785,175.0048,0.0,0.0,0.0
6914,0,61.50384,194.9699,0.0,0.0,1.0
622,1,6.143856241,172.457857,1.0,0.0,1.0
7568,0,52.75072,124.9643,0.0,0.0,0.0
8626,0,61.24745,169.9741,1.0,0.0,1.0
9638,0,68.37019,267.6427,0.0,0.0,0.0
7291,0,61.9635,212.6695,0.0,1.0,0.0
2638,0,1.73409,184.9647,1.0,0.0,0.0
8690,0,66.54637,152.4555,0.0,0.0,0.0
8544,0,57.0815,164.9785,1.0,1.0,0.0
4646,0,15.61752,245.1283,1.0,0.0,1.0
886,1,15.16937697,137.439154,0.0,1.0,0.0
6560,0,52.36353,182.4433,1.0,0.0,1.0
8404,1,43.69919,127.4421,0.0,0.0,1.0
3687,0,9.47414,137.4872,1.0,0.0,0.0
6639,0,57.0263,255.1372,0.0,0.0,0.0
8432,0,64.91577,187.656,1.0,0.0,1.0
2111,0,6.23273,172.4441,0.0,0.0,0.0
7431,0,67.04659,112.4844,0.0,0.0,1.0
9669,0,69.32718,172.4404,1.0,0.0,0.0
776,0,25.77611616,182.483267,1.0,0.0,1.0
5153,0,68.6711,184.9785,0.0,0.0,0.0
7331,0,47.99026,220.1323,1.0,0.0,0.0
4148,0,2.647286,127.4421,0.0,0.0,0.0
5561,0,53.66219,227.4754,0.0,0.0,0.0
5706,0,63.06098,150.0208,1.0,0.0,0.0
2348,1,17.4028,139.9349,0.0,0.0,0.0
1233,0,7.629943705,149.962093,0.0,0.0,0.0
6115,1,61.72696,200.1185,1.0,0.0,0.0
